word,label,polarity,count,pos_score,neg_score
연방기금금리/NNG;인상될/VVX,1,0.2637979422462853,1,0.13852725399616303,0.07628873139353516
유동성/NNG;공급할/VVX,1,0.26377847256216747,1,0.15232335221856103,0.08822883701976861
상승률/NNG;기록하/VVX,1,0.2637459219135305,1,0.1724591899517435,0.10565808767660728
정책금리/NNG;인상하/VVX,1,0.263726227634407,2,0.12843106200179297,0.06757082475148153
물가상승압력/NNG;작용하/VVX,1,0.26372218517154633,1,0.18123969772162596,0.11326160662854859
경기회복세/NNG;지속된/VVX,1,0.26365721643491713,1,0.21093188534557625,0.13897233740860146
동결/NNG;유지할/VVX,1,0.2635674945489914,1,0.15964671567328786,0.09462045671348505
임금인상/NNG;요구하/VVX,1,0.26353708993929836,1,0.17635933133959597,0.10909185863503619
동결/NNG;할/VV,1,0.26348686274853295,2,0.14663612548847724,0.08338152472447802
임금상승/NNG;따른/VV,1,0.26348398561945263,1,0.19557110644118153,0.12573433380625892
기준금리/NNG;동결하/VVX,1,0.2634757148253033,2,0.13997640590761787,0.07762041385887096
기준금리인상/NNG;단행될/VVX,1,0.26344621109815325,1,0.13731398258718333,0.07532317399982602
추경/NNG;편성할/VVX,1,0.26343676123406046,1,0.17257111578246973,0.10584162078307587
경기/NNG;하/VV,1,0.2634197359799175,1,0.21071761648651782,0.13886418881053336
금리인상/NNG;지지했/VVX,1,0.26339184033699325,1,0.15082444716145085,0.08703062694911598
소비자물가/NNG;오를/VV,1,0.26335907695187766,1,0.17784886952244297,0.11043195862117801
동결/NNG;주장하/VVX,1,0.26331836153047683,1,0.13846817177460993,0.07635288209603946
실질금리/NNG;마이너스인/VVX,1,0.26330133349240925,1,0.17244055900171792,0.10576658537501589
성장세/NNG;지속할/VVX,1,0.26321418802170427,3,0.21082296806554227,0.13902228098224487
추경/NNG;하/VV,1,0.26319470647017806,1,0.16939168490342388,0.10315671365079071
소비자물가상승률/NNG;하회하/VVX,1,0.26318831686164756,1,0.18292665560936788,0.11487739172824325
기준금리/NNG;내리/VV;않/VX,1,0.26314837764649046,1,0.13331496160647469,0.0719317315636028
금리/NNG;동결하/VVX,1,0.2630924897378861,1,0.13424482862104012,0.07275003722236273
정책금리/NNG;인상한/VVX,1,0.2630861740736068,1,0.13249992817163908,0.07124053722732274
금리인상/NNG;단행해/VVX,1,0.26308195060251816,1,0.13108757433976434,0.07001849584169736
양적완화/NNG;하/VV,1,0.2629511362254475,1,0.15467805939370205,0.0904806192472797
기준금리/NNG;인하했/VVX,1,0.2629039688945467,1,0.137122637285826,0.07528707483380703
수출증가율/NNG;기록하/VVX,1,0.2629021627178503,1,0.2741805747520302,0.1940017669945295
경기둔화우려/NNG;부각돼/VVX,1,0.26287423341324434,1,0.1655543964401288,0.09992159863369525
금리인상/NNG;중단될/VVX,1,0.2628573928879132,1,0.14389089996507437,0.08116096541916913
소매판매/NNG;상회하/VVX,1,0.2628534549822512,1,0.19401625958991017,0.12458144942907334
만장일치/NNG;금리동결/NNG;결정했/VVX,1,0.2627135888324803,1,0.1463012932959059,0.08328479531472252
물가/NNG;상승했/VVX,1,0.26271330574449103,2,0.17358613698039124,0.10692400099153604
금리인상/NNG;단행된/VVX,1,0.2627055311522182,2,0.13264329543264167,0.07145362055214557
기준금리/NNG;동결/NNG;할/VV,1,0.262694783150788,1,0.16872537793695935,0.10271783518903403
동결/NNG;예상된/VVX,1,0.26268830537822985,1,0.16948782918491007,0.10338022156961531
금리인상/NNG;예상된/VVX,1,0.26258449215250934,1,0.1328567165454137,0.07166684451424137
금리인상/NNG;기대하/VVX,1,0.26253734631552206,1,0.12940017883465618,0.0686824727500386
가계부채/NNG;줄이/VV,1,0.2625337309939453,1,0.1901436876009157,0.12132330778644367
내수/NNG;증가하/VVX,1,0.2624806227840195,1,0.30722703959550673,0.22281044866666908
재정지출/NNG;줄이/VV,1,0.2624252149899817,1,0.1728322075081146,0.10635176853259383
소비/NNG;줄일/VV,1,0.26227035906204166,1,0.2465121829366018,0.17026881634893784
금리/NNG;인상할/VVX;필요/NNG;있/VA,1,0.2622348714019529,1,0.13694896938080986,0.07529642287287332
재정적자/NNG;줄이/VV,1,0.2622250910889623,1,0.17626973301082352,0.10938821141582147
소비/NNG;감소할/VVX,1,0.26222454738732637,1,0.23636641185372614,0.16148970410350516
물가/NNG;개선되/VVX,1,0.26221906959068986,1,0.1900942313782458,0.12137528661159908
기준금리인상/NNG;가능성/NNG;시사하/VVX,1,0.26216816022316514,1,0.14094842986419287,0.07877999095603208
통화완화정책/NNG;종료하/VVX,1,0.26215812883933687,1,0.15496394650552087,0.09093440442808205
기준금리인상/NNG;하/VV,1,0.26215223006748634,1,0.13679336693817304,0.07518124974577402
물가/NNG;상승해/VVX,1,0.2620007268763791,2,0.1741430541997182,0.1076078957613576
동결/NNG;점치/VV,1,0.2618533253862505,1,0.14110064154020438,0.0789887214861672
경기부양책/NNG;쓰/VV,1,0.2618513094691688,1,0.1649416511049985,0.09966886191505506
금리동결/NNG;유지할/VVX,1,0.2618296591231972,1,0.1545753132142157,0.09068274206853191
금리인하/NNG;해야/VV,1,0.2617967608976932,1,0.13529764502067057,0.07396863328092235
금리인상/NNG;단행함/VVX,1,0.2617556749954044,1,0.14274810186092113,0.08044172394461614
정책금리/NNG;올리/VV,1,0.26172548549953145,2,0.12742932756984987,0.06715939731795789
물가상승률/NNG;상승하/VVX,1,0.2616986473975309,1,0.17896358608924573,0.11187550043229821
금리인상/NNG;나타날/VV,1,0.26158392229953864,1,0.14919052968194751,0.0860741254574867
물가상승률/NNG;상회하/VVX,1,0.2615509050325797,1,0.19056030283272898,0.1219811998658615
경기회복/NNG;위해/VV,1,0.2615302239748063,1,0.18180454936972204,0.11438941297386425
경제성장/NNG;가능할/VVX,1,0.26147828376251714,1,0.21452175567206683,0.14279779650873684
금리/NNG;낮춘/VV,1,0.2614428911341693,1,0.13740379957861454,0.0758804115463594
금리인상/NNG;주장했/VVX,1,0.2614247525199369,1,0.1370507525416156,0.07557834761094892
재정지출/NNG;확대하/VVX,1,0.2614239576657904,1,0.1739659308064664,0.1076172816018693
기준금리인상/NNG;진행될/VVX,1,0.261384984953126,1,0.14936209438996,0.08627345845166672
자본확충/NNG;필요하/VVX,1,0.2613698120993144,1,0.16135700238910908,0.09668847337738797
물가/NNG;올라갈/VV,1,0.26134192781244625,1,0.175970431379465,0.1093803733119256
고용/NNG;개선되/VVX,1,0.2612554662747557,1,0.2446559984217926,0.16903097491811395
금리/NNG;동결함/VVX,1,0.26121162614048643,1,0.12893683990706167,0.06858521945381404
자산/NNG;줄이/VV,1,0.2611671064951375,1,0.14816589744889527,0.08529019522326187
가계대출/NNG;증가세/NNG;둔화되/VVX,1,0.26113861009493466,1,0.2635762456004889,0.18550102596465884
기준금리인상/NNG;이뤄질/VV,1,0.26112958350789084,1,0.14139255174921742,0.07941871624986625
물가상승률/NNG;지속될/VVX,1,0.26107828897502805,1,0.18991651887024905,0.12156504902976528
경기진작/NNG;위해/VV,1,0.26101707529800167,1,0.16785792748901227,0.10242824452571506
출구전략/NNG;시작되/VVX,1,0.2608845308695187,1,0.1479769906764653,0.08519743695378124
경제/NNG;살리/VV,1,0.26075887061343717,1,0.17631562722001842,0.10984649313102644
부동산가격/NNG;오르/VV,1,0.2607029306299773,1,0.18258922015884912,0.11531266511501101
성장률/NNG;되/VV,1,0.2606741811636668,1,0.2224005874966437,0.14990862581600145
물가/NNG;상승하/VVX,1,0.2606129956047556,2,0.17525521967464286,0.1089668191702155
금리/NNG;동결했/VVX,1,0.26059517455303616,2,0.13384027558277237,0.07298732955188868
리스크/NNG;대비해/VVX,1,0.26055148933555516,1,0.1489598155295531,0.0861354449017418
주택가격/NNG;상승할/VVX,1,0.2604486974946658,1,0.1974077276730134,0.12826521933196353
기준금리인상/NNG;서두르/VV,1,0.2603737405595412,2,0.14574387462513633,0.08338539307078464
금리인상/NNG;이어지/VV,1,0.26036068361087517,2,0.1333156168444144,0.07258656887724793
물가상승압력/NNG;높일/VV,1,0.2603166908781518,1,0.17647907350460024,0.11011488878716903
