word,label,polarity,ratio,count,intensity,pos_score,neg_score
고변동성/NNG;확대/NNG,1,0.8189625783230171,9.50034100380987,142,9.50034100380987,89.8204453125715,9.454444348529309
침체/NNG;가능성/NNG;경고/NNG,1,0.8171065114599391,9.406002432152466,33,9.406002432152466,93.64009209218403,9.955354867025637
경기/NNG;불황/NNG,1,0.8169253870809176,9.396887096242557,506,9.396887096242557,93.6475527488172,9.96580588759688
침체/NNG;아니/VCN,1,0.8168778664248848,9.394498172101285,261,9.394498172101285,90.94157485578354,9.680301511564664
경기/NNG;침체/NNG;끝/NNG,1,0.816005512989884,9.350838554825694,51,9.350838554825694,92.37540031574362,9.87883597541863
침체/NNG;끝/NNG,1,0.8148110344709113,9.291648680481053,98,9.291648680481053,91.38776523498382,9.835473593288336
경제/NNG;장기/NNG;침체/NNG,1,0.8145723190641341,9.279900712827652,141,9.279900712827652,91.6824704194659,9.879682257023804
완만/NNG;경기/NNG;침체/NNG,1,0.8137335040921382,9.238831720283693,49,9.238831720283693,91.36721945222806,9.889477611290713
높/VA;침체/NNG,1,0.8131098047928265,9.208507004469162,18,9.208507004469162,88.91966546012077,9.656252139132372
심각/NNG;않/VX,1,0.8123550854617682,9.172051382720726,524,9.172051382720726,91.2795147045394,9.951919248566503
회복/NNG;침체/NNG,1,0.8121587899084804,9.162612226723956,102,9.162612226723956,90.60222540226542,9.888252734085176
침체/NNG;경고/NNG,1,0.8119526735850648,9.152719648518705,59,9.152719648518705,88.55526508112484,9.675295265430403
경기/NNG;침체/NNG;피하/VV,1,0.8110497238569838,9.109608581090066,83,9.109608581090066,89.08504427767485,9.779239523265536
침체/NNG;않/VX,1,0.810989375720045,9.106740369023466,230,9.106740369023466,94.01259337112391,10.32340766965393
전망/NNG;침체/NNG,1,0.8107686658947048,9.096264191843689,28,9.096264191843689,91.66721761432186,10.077457699229617
미/NNG;경제/NNG;침체/NNG,1,0.810766325077259,9.096153185189632,327,9.096153185189632,90.05400589457189,9.900229697230467
부진/NNG;빠지/VV,1,0.8107061038748928,9.093298553945951,145,9.093298553945951,87.91791570814662,9.66842946886369
하락/NNG;침체/NNG,1,0.8106639909567203,9.09130326084568,35,9.09130326084568,86.74287752749714,9.541302829604241
공식적/VAX;경기/NNG;침체/NNG,1,0.8105621427704838,9.086481044953501,34,9.086481044953501,89.20070493787053,9.816859188564674
경기/NNG;회복/NNG;침체/NNG,1,0.8102406974106168,9.071291661001048,35,9.071291661001048,90.62902784594415,9.990752280138121
경기/NNG;침체/NNG;가능성/NNG;높/VA,1,0.8100458989153987,9.062109011423848,98,9.062109011423848,91.34129575867209,10.07947439647059
불황/NNG;늪/NNG,1,0.8098715729767929,9.053905606717324,32,9.053905606717324,91.81068406682562,10.14045076841854
우려/NNG;침체/NNG,1,0.809320753648228,9.028072858741915,19,9.028072858741915,87.65213494524515,9.708842221003044
금융위기/NNG;불안/NNG,1,0.809299263755384,9.027067738312459,134,9.027067738312459,91.78867803391526,10.168160990345514
마이너스성장/NNG;경기/NNG;침체/NNG,1,0.8091132385422228,9.018375079478679,37,9.018375079478679,89.36628434941596,9.909355461691655
기술적/VAX;경기/NNG;침체/NNG,1,0.8090936061930828,9.01745857776308,32,9.01745857776308,89.91720842143997,9.971457883175031
경기/NNG;침체/NNG;탈출/NNG,1,0.808799534403711,9.00375031201417,49,9.00375031201417,89.1030592970898,9.896216155416369
최악/NNG;국면/NNG;벗어나/VV,1,0.8087649027507224,9.002138424343991,64,9.002138424343991,90.20936223761626,10.020881482300695
고변동성/NNG;크/VV,1,0.8087219262715336,9.000138827521887,73,9.000138827521887,88.07853237164862,9.78635263961815
경기/NNG;침체/NNG;예상/NNG;심각/NNG,1,0.8085227856269765,8.99088378536002,28,8.99088378536002,87.99343304080668,9.78696145356562
극심한/VAX;경기/NNG;침체/NNG,1,0.8084342842140418,8.986776183516207,117,8.986776183516207,87.59536438452044,9.74713986370221
침체/NNG;가능성/NNG;우려/NNG,1,0.8077015409663214,8.95289683614316,49,8.95289683614316,88.68305566168405,9.905515196340412
경기/NNG;침체/NNG;이어지/VV;않/VX,1,0.8076522029904679,8.950623891898662,29,8.950623891898662,89.19433639194723,9.965152984774425
붕괴/NNG;경기/NNG;침체/NNG,1,0.807334109464407,8.935994519697848,57,8.935994519697848,86.68348085993472,9.700485006884913
경제/NNG;불황/NNG,1,0.80585265958704,8.868424447447179,237,8.868424447447179,91.2791032950986,10.292595244623609
경기/NNG;침체/NNG;않/VX,1,0.8057823412920705,8.86523999435011,79,8.86523999435011,89.11608749906176,10.052304004838692
경기/NNG;침체/NNG;빠지/VV;우려/NNG,1,0.8057468223037628,8.863632266163782,25,8.863632266163782,89.54354375210966,10.102353195984346
대공황/NNG;최악/NNG;경기/NNG;침체/NNG,1,0.8054064016722204,8.848249992509475,30,8.848249992509475,88.7207956118013,10.026931391733765
침체/NNG;어렵/VA,1,0.8053937248401574,8.847678135853158,62,8.847678135853158,92.61412349457704,10.467618969917073
글로벌/NNG;금융위기/NNG;침체/NNG,1,0.8051512169196632,8.836750624648941,41,8.836750624648941,88.72088216047526,10.039989350044591
침체/NNG;바닥/NNG,1,0.8051017572863209,8.834524910216174,37,8.834524910216174,85.90904404629698,9.72424039995093
침체/NNG;가능성/NNG;높/VV,1,0.80503809136445,8.831661428919158,39,8.831661428919158,86.97685670667528,9.848300617805695
