word,label,polarity,ratio,count,intensity,pos_score,neg_score
자산/NNG;가격/NNG;거품/NNG;방지/NNG,1,0.2281209058203757,1.7041245053356329,23,1.7041245053356329,15.649770148481702,9.183466407226758
물가/NNG;잡/VV,1,0.22806849745068786,1.7039457992310927,960,1.7039457992310927,15.278715298065613,8.966667428600223
인플레이션/NNG;높/VA;금리/NNG;인상/NNG,1,0.22800309652126868,1.7037228279018015,22,1.7037228279018015,15.75218203529659,9.245742193110127
인플레이션/NNG;위험/NNG;완화/NNG,1,0.22796632863356184,1.7035974918301626,81,1.7035974918301626,16.141111592512676,9.474721388074125
물가채/NNG;물가/NNG;상승/NNG,1,0.2278513135605604,1.703205486832354,28,1.703205486832354,15.00935150158528,8.812413779560966
물가/NNG;가능성/NNG;높/VA,1,0.22784880271808547,1.7031969298885086,25,1.7031969298885086,14.888326014241196,8.741400218009897
물가/NNG;상방/NNG;위험/NNG,1,0.22782071707034193,1.7031012310210043,185,1.7031012310210043,16.086597732488286,9.445473609836109
fed/NNG;인플레이션/NNG;통제/NNG,1,0.2277436213678186,1.7028385513527442,58,1.7028385513527442,15.540344169033723,9.126140676512398
fed/NNG;통화/NNG;긴축/NNG;중단/NNG,1,0.2277235269932401,1.7027701011172454,120,1.7027701011172454,16.862487989628708,9.902973970804782
fed/NNG;금리/NNG;인상/NNG;높/VA,1,0.22771402980625358,1.7027377467518348,32,1.7027377467518348,16.595358233784243,9.746279640209874
제품/NNG;물가/NNG;상승/NNG,1,0.22760251697198344,1.702357918786831,26,1.702357918786831,15.511863307113773,9.111987048039905
물가/NNG;오르/VV;않/VX,1,0.2275101919226583,1.7020435384080561,223,1.7020435384080561,16.923226664746203,9.942887054801618
원자재/NNG;가격/NNG;상승/NNG;금리/NNG;인상/NNG,1,0.22740228544965763,1.701676180316048,27,1.701676180316048,15.62608385576999,9.18275993783247
fed/NNG;매파/NNG;우려/NNG,1,0.22730130831353523,1.7013325630239227,39,1.7013325630239227,54.681821770164895,32.14058377450571
