word,label,polarity,intencity
차액결제선물환/NNG;환율/NNG;하락/NNG;반영/NNG,1,0.21951209502524263,5.555592556323439
이자/NNG;상환/NNG;부담/NNG;커질/VV,1,0.21951209502524263,5.555592556323439
채권/NNG;약세/NNG;이어질/VV,1,0.21951209502524263,5.555592556323439
채권/NNG;국고/NNG;상승/NNG;거래/NNG,1,0.21951209502524263,5.555592556323439
인플레이션/NNG;자산가격/NNG;급등/NNG,1,0.21951209502524263,5.555592556323439
국고채/NNG;지표채권/NNG;높/VA,1,0.21951209502524263,5.555592556323439
소비/NNG;투자/NNG;제약/NNG,1,0.21951209502524263,5.555592556323439
외환시장/NNG;원화/NNG;강세/NNG,1,0.21951209502524263,5.555592556323439
국채선물시장/NNG;국채선물/NNG;내린/VV;거래/NNG,1,0.21951209502524263,5.555592556323439
높/VA;수익률/NNG;올렸/VV,1,0.21951209502524263,5.555592556323439
양적완화/NNG;조치/NNG;시행/NNG,1,0.21951209502524263,5.555592556323439
기준금리/NNG;인상/NNG;가능성/NNG;전망/NNG,1,0.21951209502524263,5.555592556323439
상승압력/NNG;쉽/VA;해소/NNG;않/VX,1,0.21951209502524263,5.555592556323439
매출/NNG;예상/NNG;상회/NNG,1,0.21951209502524263,5.555592556323439
역외/NNG;차액결제선물환/NNG;환율/NNG;하락/NNG;반영/NNG,1,0.21951209502524263,5.555592556323439
모기지/NNG;금리/NNG;올라/VV,1,0.21951209502524263,5.555592556323439
높/VA;신용등급/NNG;부여/NNG,1,0.21951209502524263,5.555592556323439
인플레이션/NNG;지배적/VAX;우려/NNG,1,0.21951209502524263,5.555592556323439
유가/NNG;상향/NNG;돌파/NNG,1,0.21951209502524263,5.555592556323439
실적/NNG;발목/NNG;잡/VV,1,0.21951209502524263,5.555592556323439
원자재/NNG;시장/NNG;강세/NNG,1,0.21951209502524263,5.555592556323439
경제/NNG;개선/NNG;움직임/NNG,1,0.21951209502524263,5.555592556323439
국고채/NNG;지표금리/NNG;상승/NNG;오른/VV,1,0.2165016477326995,5.495873656928674
지표금리/NNG;상승/NNG;오른/VV,1,0.2139963235732816,5.446174995271933
외화차입/NNG;급증/NNG,1,0.21096372208864628,5.386016618337734
국고채/NNG;금리/NNG;오른/VV;거래/NNG;마쳤/VV,1,0.21096372208864628,5.386016618337734
금리/NNG;상승/NNG;오른/VV,1,0.2068136917217205,5.303691561001056
양적완화/NNG;언급/NNG;않/VX,1,0.2068136917217205,5.303691561001056
저조/NNG;수익률/NNG;기록/NNG,1,0.2068136917217205,5.303691561001056
국고/NNG;금리/NNG;오른/VV,1,0.20328360213779403,5.23366440415988
대출태도지수/NNG;마이너스/NNG,1,0.19939608300086603,5.156546839335383
채권/NNG;보유/NNG;확대/NNG,1,0.19939608300086603,5.156546839335383
기준금리/NNG;인상/NNG;않/VX;전망/NNG,1,0.19939608300086603,5.156546839335383
대출수요/NNG;부진/NNG,1,0.19939608300086603,5.156546839335383
bbb-등급/NNG;회사채/NNG;금리/NNG;올랐/VV,1,0.19939608300086603,5.156546839335383
안정적/VAX;수익/NNG;얻/VV;있/VV,1,0.19939608300086603,5.156546839335383
달러화/NNG;강세/NNG;기록/NNG,1,0.19939608300086603,5.156546839335383
인플레이션/NNG;예상/NNG;완화/NNG;않/VX,1,0.19939608300086603,5.156546839335383
금리/NNG;인상/NNG;해야/XSV;한다고/VX;주장/NNG,1,0.19939608300086603,5.156546839335383
수익성/NNG;악화/NNG;이어질/VV,1,0.19939608300086603,5.156546839335383
irs/NNG;금리/NNG;올랐/VV,1,0.19939608300086603,5.156546839335383
고용/NNG;예상/NNG;상회/NNG,1,0.1983560405781378,5.13591529100599
통안증권/NNG;오른/VV,1,0.1983560405781378,5.13591529100599
고용/NNG;늘릴/VV,1,0.190644645019547,4.982942655777525
단기/NNG;외화차입/NNG;급증/NNG,1,0.18574835906762938,4.885813963674247
외국인/NNG;자금/NNG;빠져/VV;나갈/VX;있/VV,1,0.182346004312159,4.818320710478775
기준금리/NNG;동결/NNG;완화/NNG,1,0.182346004312159,4.818320710478775
대출/NNG;감독/NNG;강화/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;부담/NNG;커지/VV,1,0.182346004312159,4.818320710478775
채권/NNG;발행/NNG;늘/VV,1,0.182346004312159,4.818320710478775
원유/NNG;가격/NNG;오르/VV,1,0.182346004312159,4.818320710478775
금리/NNG;인상/NNG;있/VV;시사/NNG,1,0.182346004312159,4.818320710478775
원화/NNG;달러화/NNG;약세/NNG;보였/VV;의미/NNG,1,0.182346004312159,4.818320710478775
수출/NNG;부정적/NNG;영향/NNG;받/VV,1,0.182346004312159,4.818320710478775
국채가격/NNG;단기/NNG;급등/NNG,1,0.182346004312159,4.818320710478775
경제/NNG;확장/NNG;추세/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;인상/NNG;전망/NNG;나오/VV,1,0.182346004312159,4.818320710478775
선진국/NNG;경제/NNG;개선세/NNG,1,0.182346004312159,4.818320710478775
실업보험/NNG;청구자수/NNG;감소/NNG,1,0.182346004312159,4.818320710478775
이자이익/NNG;늘어난/VV,1,0.182346004312159,4.818320710478775
국고채/NNG;신용스프레드/NNG;축소/NNG,1,0.182346004312159,4.818320710478775
성장잠재력/NNG;훼손/NNG;있/VV,1,0.182346004312159,4.818320710478775
지표물/NNG;높/VA;거래/NNG,1,0.182346004312159,4.818320710478775
글로벌/NNG;금융위기/NNG;타격/NNG,1,0.182346004312159,4.818320710478775
원자재/NNG;가격/NNG;낮/VA,1,0.182346004312159,4.818320710478775
원화/NNG;강세/NNG;있/VV,1,0.182346004312159,4.818320710478775
수출/NNG;성장세/NNG;유지/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;과도/NNG;높/VA,1,0.182346004312159,4.818320710478775
약화/NNG;불확실성/NNG,1,0.182346004312159,4.818320710478775
가계/NNG;부담/NNG;커지/VV,1,0.182346004312159,4.818320710478775
국고채/NNG;금리/NNG;국고/NNG;상승/NNG,1,0.182346004312159,4.818320710478775
경기/NNG;회복/NNG;어렵/VA,1,0.182346004312159,4.818320710478775
금리변동성/NNG;확대/NNG;인해/VV,1,0.182346004312159,4.818320710478775
국제/NNG;원자재/NNG;가격/NNG;상승/NNG;따른/VV,1,0.182346004312159,4.818320710478775
인플레이션/NNG;높/VA;질/VX;있/VV,1,0.182346004312159,4.818320710478775
마이너스성장/NNG;할/VV;전망/NNG,1,0.182346004312159,4.818320710478775
자본유입/NNG;급증/NNG,1,0.182346004312159,4.818320710478775
주택/NNG;착공/NNG;실적/NNG;예상/NNG;상회/NNG,1,0.182346004312159,4.818320710478775
경기/NNG;급격하/VAX;위축/NNG,1,0.182346004312159,4.818320710478775
실적/NNG;긍정적/VAX;작용/NNG,1,0.182346004312159,4.818320710478775
외채/NNG;부담/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;상승세/NNG;유효/NNG,1,0.182346004312159,4.818320710478775
펀더멘털/NNG;개선/NNG;뒷받침/NNG,1,0.182346004312159,4.818320710478775
기준금리/NNG;인상/NNG;여파/NNG,1,0.182346004312159,4.818320710478775
통안채/NNG;오른/VV;거래/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;인상/NNG;전망/NNG;힘/NNG;실렸/VV,1,0.182346004312159,4.818320710478775
양적완화/NNG;유지/NNG;했/VV,1,0.182346004312159,4.818320710478775
원달러/NNG;오른/VV;원화/NNG;약세/NNG,1,0.182346004312159,4.818320710478775
산업/NNG;강세/NNG,1,0.182346004312159,4.818320710478775
성장/NNG;낙관적/VAX,1,0.182346004312159,4.818320710478775
기준금리/NNG;충분히/MAG;낮/VA,1,0.182346004312159,4.818320710478775
인플레이션/NNG;예상/NNG;상회/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;올려도/VV;경기/NNG;영향/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;국고/NNG;지표물/NNG;높/VA;거래/NNG,1,0.182346004312159,4.818320710478775
달러화/NNG;낙폭/NNG;키웠/VV,1,0.182346004312159,4.818320710478775
채권/NNG;자금/NNG;증가/NNG,1,0.182346004312159,4.818320710478775
기준금리/NNG;인상/NNG;했/XSV;불구하/VAX,1,0.182346004312159,4.818320710478775
원화/NNG;약세/NNG;제한/NNG,1,0.182346004312159,4.818320710478775
재정환율/NNG;시장/NNG;내린/VV,1,0.182346004312159,4.818320710478775
변동성/NNG;확대/NNG;내다봤/VV,1,0.182346004312159,4.818320710478775
금리/NNG;하락세/NNG;강화/NNG,1,0.182346004312159,4.818320710478775
실적/NNG;개선/NNG;가능성/NNG,1,0.182346004312159,4.818320710478775
재정/NNG;안정적/VAX,1,0.182346004312159,4.818320710478775
금융시장/NNG;금리/NNG;인상/NNG,1,0.182346004312159,4.818320710478775
국고채/NNG;금리/NNG;오름세/NNG,1,0.182346004312159,4.818320710478775
투자/NNG;제한/NNG;완화/NNG,1,0.182346004312159,4.818320710478775
수요예측/NNG;양호/NNG,1,0.182346004312159,4.818320710478775
채권형펀드/NNG;높/VA,1,0.182346004312159,4.818320710478775
유로존/NNG;국가/NNG;신용등급/NNG;강등/NNG,1,0.182346004312159,4.818320710478775
유로화/NNG;긍정적/VAX;재료/NNG,1,0.182346004312159,4.818320710478775
경기/NNG;모멘텀/NNG;둔화/NNG,1,0.182346004312159,4.818320710478775
순수출/NNG;감소/NNG,1,0.182346004312159,4.818320710478775
스왑베이시스/NNG;역전폭/NNG;줄어들/VV,1,0.182346004312159,4.818320710478775
국채선물/NNG;내려/VV,1,0.182346004312159,4.818320710478775
고용/NNG;물가/NNG;기대/NNG;개선/NNG,1,0.182346004312159,4.818320710478775
출구전략/NNG;본격화/NNG;우려/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;올릴/VV;가능성/NNG;배제/NNG,1,0.182346004312159,4.818320710478775
정치적/VAX;지지/NNG,1,0.182346004312159,4.818320710478775
국고/NNG;지표물/NNG;높/VA;거래/NNG,1,0.182346004312159,4.818320710478775
투자수익률/NNG;부진/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;얼마나/MAG;오르/VV,1,0.182346004312159,4.818320710478775
하향/NNG;성장률/NNG;전망/NNG,1,0.182346004312159,4.818320710478775
물가/NNG;목표/NNG;상회/NNG,1,0.182346004312159,4.818320710478775
금리/NNG;상승/NNG;가능성/NNG;낮/VA,1,0.182346004312159,4.818320710478775
