word,label,polarity,count,pos_count,neg_count,neu_count,pos_score,neg_score
자산/NNG;늘/VV,1,0.35985098381959246,17,10,7,11,0.5146375967793781,0.24223642980366802
국채금리/NNG;높/VA;수준/NNG,1,0.35985098381959246,17,10,7,13,0.5146375967793781,0.24223642980366802
금리인상/NNG;부담/NNG;덜/VV,1,0.35985098381959246,17,10,7,12,0.5146375967793781,0.24223642980366802
투자/NNG;우호적/VAX;인/VCP,1,0.35985098381959246,17,10,7,7,0.5146375967793781,0.24223642980366802
금리인상/NNG;우려/NNG;하/XSV,1,0.35985098381959246,17,10,7,5,0.5146375967793781,0.24223642980366802
미국채가격/NNG;영향/NNG;상승/NNG;출발/NNG;된다/XSV,1,0.35985098381959246,17,10,7,26,0.5146375967793781,0.24223642980366802
금리인하/NNG;나서/VV,1,0.3595705534165945,78,44,34,63,0.7546995667630089,0.35546085055261717
성장/NNG;가능/NNG;할/XSV,1,0.3595705534165945,78,44,34,50,0.7546995667630089,0.35546085055261717
금리인상/NNG;우려/NNG;완화/NNG;되/XSV,1,0.3562676587486959,60,34,26,43,0.7032773076309018,0.33375982034091217
인플레이션/NNG;우려/NNG;하/XSV,1,0.35579947642424314,98,55,43,61,0.7928032630316123,0.37665044102775064
물가/NNG;올라가/VV,1,0.3532436710470783,33,19,14,14,0.5959446224099175,0.28478529432779404
기준금리인상/NNG;늦춰질/VV,1,0.3532436710470783,33,19,14,29,0.5959446224099175,0.28478529432779404
금리/NNG;올라갔/VV,1,0.3532436710470783,33,19,14,15,0.5959446224099175,0.28478529432779404
유동성/NNG;줄어들/VV,1,0.3532436710470783,33,19,14,28,0.5959446224099175,0.28478529432779404
금리인상/NNG;시작/NNG;되/XSV,1,0.3532436710470783,33,19,14,27,0.5959446224099175,0.28478529432779404
위안화/NNG;절상/NNG;되/XSV,1,0.3525383092564742,42,24,18,33,0.6356442136591175,0.30424639622503336
부양책/NNG;이/VCP,1,0.3525383092564742,42,24,18,27,0.6356442136591175,0.30424639622503336
성장/NNG;둔화/NNG;될/XSV,1,0.3525383092564742,42,24,18,18,0.6356442136591175,0.30424639622503336
수출/NNG;늘/VV,1,0.3491899010128592,62,35,27,32,0.7071322512694783,0.3410578725143561
통화정책/NNG;유지/NNG;하/XSV,1,0.3458537362074292,73,41,32,63,0.737111746584411,0.3582250546140296
이자/NNG;부담/NNG;커지/VV,1,0.3425828153501975,44,25,19,14,0.6409086153086528,0.3137914521620766
금리하락/NNG;제한/NNG;되/XSV,1,0.3425828153501975,44,25,19,64,0.6409086153086528,0.3137914521620766
금리인상/NNG;가능성/NNG;배제/NNG;할/XSV;없/VA,1,0.3425828153501975,44,25,19,47,0.6409086153086528,0.3137914521620766
변동성/NNG;높/VA;질/VX,1,0.34208406966829097,26,15,11,51,0.5592604680827494,0.2741256936841992
금리/NNG;수준/NNG;유지/NNG;하/XSV,1,0.34208406966829097,26,15,11,25,0.5592604680827494,0.2741256936841992
채권/NNG;시장/NNG;부담/NNG;될/VV,1,0.34208406966829097,26,15,11,21,0.5592604680827494,0.2741256936841992
부동산가격/NNG;오르/VV,1,0.34208406966829097,26,15,11,20,0.5592604680827494,0.2741256936841992
원달러/NNG;오르/VV,1,0.34208406966829097,26,15,11,28,0.5592604680827494,0.2741256936841992
투자/NNG;감소/NNG;하/XSV,1,0.34208406966829097,26,15,11,22,0.5592604680827494,0.2741256936841992
급등/NNG;따른/VV;이익/NNG;실현/NNG,1,0.34208406966829097,26,15,11,13,0.5592604680827494,0.2741256936841992
불안심리/NNG;해소/NNG;되/XSV,1,0.3401982416788796,35,20,15,29,0.6017861462228011,0.2962314812211121
수출부진/NNG;되/XSV,1,0.3401982416788796,35,20,15,31,0.6017861462228011,0.2962314812211121
신용등급/NNG;유지/NNG;하/XSV,1,0.3401982416788796,35,20,15,27,0.6017861462228011,0.2962314812211121
금리인상/NNG;중단/NNG;하/XSV,1,0.3401982416788796,35,20,15,26,0.6017861462228011,0.2962314812211121
경기둔화/NNG;라는/VCP,1,0.3401982416788796,35,20,15,25,0.6017861462228011,0.2962314812211121
기준금리/NNG;올려/VV,1,0.3383443747799695,55,31,24,42,0.6805131900692505,0.3363914458348512
콜금리/NNG;인상/NNG;될/XSV,1,0.3383443747799695,55,31,24,17,0.6805131900692505,0.3363914458348512
국채금리/NNG;오른/VV,1,0.3383443747799695,55,31,24,42,0.6805131900692505,0.3363914458348512
기준금리/NNG;인상/NNG;한/XSA,1,0.33658518214497746,361,201,160,212,0.8466238743048389,0.42016801049093844
신용스프레드/NNG;축소/NNG;될/XSV,1,0.3362223785570091,66,37,29,34,0.7144137705623755,0.3548440807520658
경기회복/NNG;기대심리/NNG;커지/VV,1,0.3312337810669952,19,11,8,23,0.5206147953741694,0.26150469434814894
유로달러/NNG;하락/NNG;했/XSV,1,0.3312337810669952,19,11,8,14,0.5206147953741694,0.26150469434814894
하방위험/NNG;있/VV,1,0.3312337810669952,19,11,8,18,0.5206147953741694,0.26150469434814894
